mfcc_mean_0,mfcc_std_0,mfcc_max_0,mfcc_min_0,mfcc_mean_1,mfcc_std_1,mfcc_max_1,mfcc_min_1,mfcc_mean_2,mfcc_std_2,mfcc_max_2,mfcc_min_2,mfcc_mean_3,mfcc_std_3,mfcc_max_3,mfcc_min_3,mfcc_mean_4,mfcc_std_4,mfcc_max_4,mfcc_min_4,mfcc_mean_5,mfcc_std_5,mfcc_max_5,mfcc_min_5,mfcc_mean_6,mfcc_std_6,mfcc_max_6,mfcc_min_6,mfcc_mean_7,mfcc_std_7,mfcc_max_7,mfcc_min_7,mfcc_mean_8,mfcc_std_8,mfcc_max_8,mfcc_min_8,mfcc_mean_9,mfcc_std_9,mfcc_max_9,mfcc_min_9,mfcc_mean_10,mfcc_std_10,mfcc_max_10,mfcc_min_10,mfcc_mean_11,mfcc_std_11,mfcc_max_11,mfcc_min_11,mfcc_mean_12,mfcc_std_12,mfcc_max_12,mfcc_min_12,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_bandwidth_mean,spectral_bandwidth_std,chroma_mean_0,chroma_std_0,chroma_mean_1,chroma_std_1,chroma_mean_2,chroma_std_2,chroma_mean_3,chroma_std_3,chroma_mean_4,chroma_std_4,chroma_mean_5,chroma_std_5,chroma_mean_6,chroma_std_6,chroma_mean_7,chroma_std_7,chroma_mean_8,chroma_std_8,chroma_mean_9,chroma_std_9,chroma_mean_10,chroma_std_10,chroma_mean_11,chroma_std_11,zcr_mean,zcr_std,rms_energy_mean,rms_energy_std,rms_energy_max,duration,sample_rate,max_amplitude,mean_amplitude,speaker,audio_name,augmentation,audio_path,file_id
-282.02994,48.031487,-180.89139,-405.29388,46.504543,30.989954,110.160934,-33.69391,9.840503,18.13978,43.193867,-41.07705,26.868757,23.027506,72.77643,-14.930431,1.9587247,11.941644,34.036175,-31.759083,-6.5088964,17.939713,48.238243,-48.35147,-11.169252,12.983842,13.266594,-43.543774,-16.883282,12.413338,9.163007,-50.55517,-11.07311,11.234667,14.821114,-38.95443,-5.327076,9.018313,17.158947,-30.090443,-7.676888,7.801286,10.298231,-29.65401,-6.9710116,8.170388,13.984689,-27.698902,-5.929303,7.4822793,8.700244,-21.697443,2982.360792511299,1373.9775689239366,6001.7822265625,2103.1079842132744,2808.389590229208,381.26520031426287,0.34782603,0.35705075,0.35598847,0.36548546,0.34076494,0.3670962,0.2694624,0.3508001,0.22256498,0.32012963,0.24531022,0.32287213,0.33259696,0.36781946,0.41641957,0.3930695,0.41110042,0.37863734,0.35526738,0.35595158,0.35627994,0.361657,0.38513055,0.40201116,0.16731318721064814,0.16002705177071846,0.0526028,0.037142467,0.13881727,5.0,22050,0.2699585,0.042050477,unknown,unknown_6_84-121550-0029.flac,noise_low,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0029.flac,106
-211.44072,25.536015,-144.56735,-282.29083,25.803247,20.758507,73.949905,-31.322159,12.61147,11.4752445,35.93797,-14.914433,15.75244,12.568858,43.40245,-9.71241,3.3717966,7.588064,23.826805,-24.32551,-4.746101,11.632929,30.367195,-40.65564,-8.995786,9.529101,9.469708,-42.263382,-11.461163,8.915424,7.540099,-35.300095,-8.562423,8.912494,10.77573,-28.940853,-5.955661,7.415028,13.252191,-27.320362,-6.2829046,6.103879,7.483261,-22.54987,-6.086945,6.2510858,8.800628,-20.411026,-5.3118806,5.876177,10.550516,-19.084602,3939.9524088891403,1028.4432936513097,8165.7196044921875,938.6514319717039,3270.2569631007964,194.5155514338431,0.3730311,0.35650286,0.3817407,0.3647396,0.35900497,0.37795767,0.28472963,0.3543204,0.26806444,0.34774807,0.29174253,0.34038448,0.3664654,0.36327773,0.4371876,0.3883398,0.4176562,0.36318943,0.3778053,0.36052534,0.3841107,0.37445566,0.39154038,0.39094064,0.2117648654513889,0.16300910712984218,0.05457684,0.035419423,0.13870311,5.0,22050,0.29852295,0.043942496,unknown,unknown_6_84-121550-0029.flac,noise_high,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0029.flac,106
-378.1377,96.14128,-241.96358,-600.61554,86.655945,40.757103,153.4893,0.0,-11.261782,25.44577,57.151787,-69.65372,47.255547,34.57727,111.91715,-13.159901,-9.915993,19.95534,36.328842,-62.051376,-1.8687608,21.368685,67.981766,-40.3069,-20.221056,16.954025,13.921334,-65.02058,-18.828545,12.414176,11.612753,-51.42273,-13.634853,13.904311,21.665577,-55.217644,-1.207757,9.85977,21.3577,-26.938011,-7.3024836,8.846226,15.77947,-33.14176,-7.753747,9.542241,13.002115,-28.942532,-3.9670348,8.217157,13.500271,-22.390816,1648.116671600323,896.2575643367596,3363.1673177083335,1657.2175322704798,1676.164221516593,557.2478964112229,0.2992567,0.3414444,0.30997404,0.33779418,0.3160188,0.3511098,0.21240093,0.2918801,0.13648613,0.20782673,0.18699211,0.27427658,0.2884914,0.35688847,0.34470177,0.37863755,0.34265935,0.37476504,0.28014168,0.33303654,0.25857845,0.3122941,0.3094666,0.36583486,0.0752269603587963,0.06108804035410738,0.034238715,0.026364148,0.117556036,5.0,22050,0.28527832,0.026947873,unknown,unknown_6_84-121550-0029.flac,speed_0.9,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0029.flac,106
-385.10068,98.77265,-243.55353,-637.2631,92.15788,39.124985,152.77095,0.0,-13.314281,24.277493,55.44243,-68.99725,52.85708,33.62845,115.64201,-7.550337,-12.506878,20.433651,31.367893,-59.30208,1.6023793,21.720493,66.27633,-35.793182,-22.997797,17.117521,7.9443393,-65.2836,-19.152725,12.43306,8.298749,-50.481136,-16.223434,13.22006,14.7337265,-52.030624,-1.6759324,10.19009,19.726732,-27.219995,-8.042804,9.08359,11.9525,-34.122265,-9.273266,9.748935,11.211876,-34.519238,-4.042989,8.488957,14.302497,-25.3521,1600.8985585388086,810.8300674326355,3328.472900390625,1571.6014872826788,1695.9664303381148,529.4692982455143,0.25186458,0.30438572,0.2756528,0.33477834,0.2336369,0.31243944,0.12187985,0.19369078,0.11653449,0.20203325,0.19596049,0.28915387,0.3160484,0.36536807,0.37597984,0.39859968,0.31628042,0.34875697,0.27552518,0.32805932,0.26928028,0.32841003,0.27356097,0.3452821,0.06951281489158163,0.053738778628680164,0.033829182,0.023967538,0.10438218,4.545442176870749,22050,0.24816895,0.026414704,unknown,unknown_6_84-121550-0029.flac,speed_1.1,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0029.flac,106
-389.49603,94.24226,-254.29478,-627.7767,100.852104,41.22646,166.34024,0.0,-18.083519,25.135834,49.771244,-73.141685,54.331635,35.594936,113.186966,-19.446539,-1.8994138,19.502422,43.79295,-49.530365,4.0748563,21.447868,67.31262,-39.20327,-10.393828,13.980292,21.53686,-46.053574,-19.508251,13.291224,14.681604,-46.24431,-17.228113,11.217511,8.915596,-50.79782,-10.416759,13.40551,23.63593,-36.34114,-1.7837535,7.90253,16.50202,-27.935833,-12.476104,9.265377,9.035504,-40.0923,-3.6971972,9.318683,17.917656,-28.937962,1422.093694128412,791.0729934959038,2968.1427001953125,1532.6355541066248,1520.3834362919054,517.4785947661844,0.24312614,0.32524204,0.14821565,0.22818951,0.120854825,0.17978089,0.20086405,0.29143652,0.3247026,0.3711789,0.398177,0.40244687,0.35002315,0.35384634,0.27800065,0.32736847,0.2691469,0.317763,0.29613134,0.3650882,0.27305576,0.3206628,0.28132743,0.33503497,0.06051974826388889,0.0480833698181723,0.036609866,0.0268898,0.11649968,5.0,22050,0.2296753,0.029108405,unknown,unknown_6_84-121550-0029.flac,pitch_shift_down,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0029.flac,106
-378.51953,102.348305,-227.82588,-641.53577,83.684715,38.728592,150.6753,-9.542364,-5.7526855,27.552523,51.48094,-70.88931,46.529892,30.765661,104.991486,-18.674465,-20.280594,23.17932,31.787018,-70.607376,-3.0126817,19.376673,53.03586,-37.94696,-29.336098,20.190493,5.796208,-80.44234,-13.819805,13.335632,24.207884,-48.313034,-10.247914,15.113141,28.317919,-40.0883,0.96428716,8.620302,31.571201,-18.880867,-15.216258,10.978166,7.0740223,-45.24626,-3.598741,8.563834,11.2318325,-28.631573,-8.911539,10.341021,13.498674,-36.23767,1796.5779342272758,920.178309053301,3720.6583658854165,1766.8378701876184,1869.208975606083,575.6763334354267,0.25698924,0.32426393,0.27037013,0.34182677,0.25385183,0.3250096,0.25861865,0.31592113,0.28274366,0.35590732,0.17495096,0.25473672,0.09386255,0.15132028,0.13570069,0.23045251,0.23654945,0.3257412,0.34356725,0.3781007,0.35225976,0.38222304,0.29590452,0.35205156,0.07905409071180555,0.06354297920022575,0.03414407,0.023403741,0.1070929,5.0,22050,0.26184082,0.026859721,unknown,unknown_6_84-121550-0029.flac,pitch_shift_up,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0029.flac,106
-381.58405,102.21002,-236.74797,-626.50287,91.37001,42.12397,169.06046,-6.9295855,-12.65514,27.637629,61.135376,-80.83522,52.114338,35.369057,112.95016,-9.742281,-10.264291,21.064888,34.531193,-65.806946,2.56212,21.74318,73.313225,-37.397408,-19.342508,17.293417,14.474403,-62.233116,-17.521317,13.228117,16.999142,-48.061066,-15.196965,14.256239,19.581146,-53.71499,-1.0484216,10.772812,24.726683,-29.49751,-8.017875,8.8181,11.387522,-33.916943,-8.194615,10.303771,17.678799,-36.36119,-4.2692156,8.554127,12.067864,-23.867239,1585.3400742676545,1018.3501038085411,3140.308634440104,1772.6424162812193,1586.9257818552694,556.9191793343261,0.27255312,0.31891045,0.27463734,0.3215652,0.2540525,0.32060483,0.17908424,0.27035007,0.14480412,0.23695722,0.18475024,0.27783477,0.28302288,0.34644043,0.37352088,0.39781675,0.3410777,0.35695493,0.3016041,0.34693325,0.3035248,0.35414097,0.30469534,0.36973235,0.07780626085069445,0.07257241744167987,0.04170248,0.030154072,0.11100988,5.0,22050,0.21432495,0.033248328,unknown,unknown_6_84-121550-0029.flac,volume_0.8,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0029.flac,106
-329.67172,94.831474,-189.60646,-615.5809,86.339554,52.376163,177.42233,-34.329254,-14.995233,32.69861,62.18472,-110.15083,51.78043,31.931454,140.10883,-10.632349,-28.084232,22.745014,28.172503,-81.977646,18.89076,20.725567,74.717384,-22.96357,-24.950598,21.99617,18.553444,-80.553314,-14.963549,18.779728,27.82365,-53.203644,-16.76396,12.422017,14.783552,-51.219006,0.36001772,12.144637,22.944077,-29.369137,-4.194223,9.1905155,21.131737,-31.35487,-11.291172,11.144197,13.337713,-38.269955,4.2727866,8.799745,26.54501,-16.706778,2099.4568204169655,1474.96340977267,3758.790079752604,1969.8971976381506,1658.7023251248158,505.63683712774593,0.3303812,0.35490432,0.30826658,0.34359965,0.2729316,0.31618533,0.2046047,0.23105785,0.18375114,0.2497365,0.19727725,0.28465015,0.2285915,0.30330583,0.3231123,0.35114136,0.40166214,0.39122137,0.32529476,0.33007094,0.33066967,0.33338797,0.3672357,0.36320958,0.1334251121238426,0.13994230556313095,0.05197739,0.03383892,0.14661759,5.0,22050,0.32589722,0.039845884,unknown,unknown_7_84-121550-0030.flac,original,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0030.flac,107
-265.5123,49.33013,-162.03584,-401.84454,44.508553,40.741264,113.424164,-55.62362,8.4686775,23.359186,51.71084,-73.89012,23.991392,23.37608,101.08537,-18.457237,-7.704276,15.786303,29.512001,-47.77283,2.0657363,16.735416,48.307594,-38.704735,-13.65741,15.154883,21.339447,-61.256603,-17.091362,16.207502,16.616936,-55.5828,-10.859838,11.549799,13.339893,-40.72158,-3.5797763,11.0125265,17.371078,-28.938225,-4.867565,7.941462,12.099677,-24.742779,-8.965418,9.14278,12.023072,-32.087894,0.18825407,6.9568157,14.724935,-19.079325,3129.0675465521604,1463.9732344527342,5876.171875,1907.3483275781007,2635.339924570143,444.72686279841645,0.3660156,0.36042178,0.3604333,0.36617917,0.321834,0.33825585,0.26099926,0.28688848,0.24666359,0.31422105,0.25737283,0.33603773,0.2710544,0.32291558,0.36271513,0.3540766,0.43247434,0.38271868,0.3584583,0.33058986,0.37376687,0.34479496,0.4011492,0.36205223,0.20036937572337962,0.1656998418955586,0.05231038,0.033473443,0.14663903,5.0,22050,0.32409668,0.040248282,unknown,unknown_7_84-121550-0030.flac,noise_low,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0030.flac,107
-202.72198,27.73876,-138.257,-290.03772,25.822397,27.54266,76.15326,-40.312157,11.189213,14.590927,41.943077,-46.720238,12.24068,14.748547,61.374474,-23.232635,-2.3981426,10.105609,25.296825,-34.32031,-1.1538228,11.246701,34.936996,-29.83324,-10.008992,10.134058,15.8350935,-39.979733,-12.2161665,11.528265,16.564362,-39.028637,-8.542612,9.412963,8.921577,-31.28775,-4.749161,8.663437,12.480542,-23.845482,-4.796389,6.8407245,12.130989,-22.16154,-6.8801136,6.7552032,5.0109167,-25.56121,-1.1926227,5.324794,10.519629,-17.635967,3961.8151175525395,1117.6009634296115,7896.803792317708,1013.5816860788643,3142.0122664674946,303.120829110253,0.41206375,0.37348163,0.39104515,0.36484763,0.3734574,0.3597126,0.31473336,0.3162698,0.29357418,0.33867344,0.28930366,0.34673262,0.2920861,0.3346939,0.3688711,0.35394594,0.45414364,0.38415053,0.40513033,0.35849532,0.38202935,0.3408204,0.42614302,0.3680511,0.24024793836805555,0.16748168085904508,0.054020174,0.032137524,0.14722203,5.0,22050,0.33926392,0.04207388,unknown,unknown_7_84-121550-0030.flac,noise_high,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0030.flac,107
-358.04904,96.71596,-232.66115,-683.0231,88.24899,49.056267,170.94995,-36.388218,-20.173304,31.322123,43.49253,-103.296524,53.42757,29.728472,144.14307,0.0,-37.095028,19.875507,18.310936,-77.07341,24.347372,18.968187,75.002304,-17.767036,-30.44248,24.253641,18.113888,-88.19357,-14.170624,17.239824,25.50204,-47.170517,-19.82301,12.060162,5.1197753,-45.05071,0.8903919,12.482049,25.91481,-29.145557,-5.3462825,9.203915,21.15897,-26.757126,-13.803786,10.767314,14.440423,-38.70465,5.198917,8.567435,26.012747,-17.279276,2260.235348005358,1367.0743442252221,4179.6844482421875,1868.9784133040728,1818.2871882246868,519.1912113311258,0.2691794,0.3208986,0.26313284,0.31043768,0.2183391,0.25202465,0.1813112,0.23729573,0.16989613,0.24311292,0.2098251,0.28269467,0.30620152,0.33181348,0.4160932,0.37783614,0.3392938,0.31920654,0.32108554,0.32672906,0.35534406,0.367113,0.2987613,0.3351556,0.1436225043402778,0.13925531251759266,0.03183362,0.019869857,0.07702281,5.0,22050,0.22296143,0.024756722,unknown,unknown_7_84-121550-0030.flac,speed_0.9,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0030.flac,107
-349.3964,86.70056,-232.92659,-647.9288,89.32366,46.28827,168.42258,-33.9834,-15.168078,29.99206,47.880547,-96.597305,52.92073,30.877378,134.9667,-1.8304349,-30.45747,21.160604,22.496468,-70.0827,19.351456,19.382586,70.10782,-23.184692,-27.86216,22.377296,17.583454,-83.331985,-16.456854,16.822987,25.576063,-46.770058,-18.940918,11.836136,7.993743,-46.148407,-0.47621062,12.293641,22.625647,-24.540756,-5.153082,8.6691,16.256063,-27.222126,-13.492011,10.772853,9.246965,-35.949684,3.4471478,8.746979,25.748014,-16.586138,2080.444228439108,1300.033816201937,3965.73486328125,1860.6043472960198,1782.0544768248396,523.5977168100255,0.31331307,0.35194224,0.29659644,0.3404012,0.21316828,0.28349054,0.14180575,0.21008739,0.12862796,0.20872627,0.15667848,0.24774368,0.22093713,0.28426254,0.34922776,0.38127616,0.3336243,0.34616628,0.28977647,0.30625,0.33690846,0.3604693,0.3269208,0.3509522,0.12621821189413265,0.12262892848285248,0.036573756,0.022046063,0.09696837,4.545442176870749,22050,0.31848145,0.028229544,unknown,unknown_7_84-121550-0030.flac,speed_1.1,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0030.flac,107
-355.75797,81.77625,-243.92468,-627.07715,96.86822,45.781395,175.11203,-18.85855,-21.317472,30.571049,46.681015,-105.66855,57.46778,32.068253,141.63751,0.0,-23.506447,23.165743,36.205727,-65.95265,15.941895,20.963366,76.14061,-22.88784,-9.833004,19.161003,36.266563,-53.440155,-20.667671,12.164134,5.862582,-44.8798,-16.17091,12.370599,12.25234,-43.336876,-14.894215,12.221487,9.4101,-46.49981,4.2958217,12.531963,27.828505,-27.938705,-17.19674,11.707319,6.285903,-47.181007,-2.2893374,8.74599,21.808456,-21.427216,1890.7823281902422,1183.6777754967247,3584.8795572916665,1688.9016841908626,1609.1378423525332,478.6005240186619,0.25533545,0.29695392,0.19625284,0.23964733,0.15835798,0.24143033,0.1562414,0.24771859,0.1827832,0.25823313,0.28696778,0.34192157,0.36679095,0.3753417,0.32155916,0.33041507,0.33079582,0.33593455,0.35643288,0.36078683,0.33574066,0.3565995,0.3037582,0.32905173,0.11663592303240741,0.11731354502414157,0.034788363,0.021048877,0.09009955,5.0,22050,0.23565674,0.027025938,unknown,unknown_7_84-121550-0030.flac,pitch_shift_down,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0030.flac,107
-342.9383,89.2226,-222.02705,-636.1058,74.37124,48.40604,162.92868,-57.006546,-3.9218378,31.207338,60.251564,-84.050385,38.828243,28.424028,115.06761,-2.574182,-30.218765,19.74561,14.896292,-71.24571,11.732494,17.95752,60.624443,-32.63334,-38.772575,21.11807,0.0,-88.4268,-10.0867,20.021433,34.203575,-64.26121,-14.548649,14.121898,15.093971,-50.22583,6.5622883,11.018708,37.362923,-18.122574,-16.340792,12.845489,11.480592,-42.81681,-0.097194605,8.596269,20.884464,-24.80047,-2.613004,7.579389,14.90636,-20.984856,2384.572853823751,1504.7345924044641,4505.5735270182295,2080.9356969833198,1984.0938407557708,565.5145234958183,0.34047163,0.34758112,0.32835642,0.36125198,0.2816713,0.324957,0.2626419,0.3219145,0.19916774,0.2566293,0.1701453,0.25253612,0.16738641,0.2680295,0.19354753,0.2943095,0.2685126,0.33235717,0.36718154,0.381036,0.32285067,0.34781745,0.29744014,0.317773,0.15135814525462962,0.15141640112977128,0.038364723,0.024159588,0.10722243,5.0,22050,0.24945068,0.02975678,unknown,unknown_7_84-121550-0030.flac,pitch_shift_up,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0030.flac,107
-351.59933,94.83371,-211.54251,-637.509,86.33807,52.376144,177.37903,-34.34832,-14.995784,32.698692,62.121033,-110.156265,51.781876,31.929707,140.08438,-10.637674,-28.082033,22.742895,28.149162,-81.98263,18.893883,20.730452,74.71201,-22.963062,-24.951,21.990425,18.5943,-80.54884,-14.964412,18.78208,27.80241,-53.200493,-16.762522,12.424542,14.769561,-51.21759,0.362983,12.139635,22.947136,-29.36851,-4.194649,9.189756,21.15605,-31.357594,-11.29233,11.141073,13.327171,-38.25788,4.2756777,8.802395,26.569252,-16.731995,2101.0821013220743,1475.4444268221253,3760.7340494791665,1969.348295101284,1660.56405836682,505.4857573354291,0.33048594,0.35479587,0.30820635,0.34351486,0.2726791,0.3160585,0.20442821,0.23082337,0.18363465,0.24965596,0.19722088,0.28453687,0.22850107,0.30315274,0.32324216,0.3511351,0.40176874,0.39120704,0.32528698,0.33015615,0.33043417,0.33328792,0.3671308,0.3630514,0.13340702763310186,0.13994792044756016,0.041581925,0.027071165,0.11729434,5.0,22050,0.26071167,0.031876773,unknown,unknown_7_84-121550-0030.flac,volume_0.8,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0030.flac,107
-334.5525,102.28822,-214.85075,-634.76404,96.8487,49.640095,188.32962,-31.995285,-22.940514,29.842163,34.42098,-94.84104,48.48276,31.600777,122.207405,-5.9736524,-25.662558,22.602581,23.967163,-74.91818,14.8051,21.647852,68.286545,-32.60244,-20.336718,20.598549,27.727959,-67.583084,-13.826831,16.546574,26.68967,-51.786514,-18.349478,12.568474,9.7799635,-52.98324,3.4385045,10.181924,27.466751,-23.840794,-3.4151504,9.319401,22.612206,-25.448683,-8.614417,8.874563,11.235421,-31.865559,1.1057049,9.151398,30.629074,-18.30357,1760.9597131891685,1201.889692752638,3356.537882486979,1914.1787601634117,1575.581991429292,578.6948046731371,0.23484604,0.30902192,0.12740907,0.18629332,0.13734515,0.2025002,0.17374729,0.23309532,0.22258997,0.2891551,0.2005576,0.2790571,0.2106397,0.29987267,0.31009024,0.36784455,0.38856432,0.35760477,0.42959142,0.38287604,0.39145252,0.33910388,0.37432748,0.38632873,0.09668872974537036,0.10434028105327217,0.051914126,0.03195787,0.1259265,5.0,22050,0.27056885,0.040468905,unknown,unknown_8_84-121550-0031.flac,original,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0031.flac,108
-265.21475,48.082493,-181.01323,-406.83154,50.774162,37.08703,121.78658,-56.060547,5.716451,21.476059,52.5174,-56.65075,20.518618,24.143524,84.65451,-28.832672,-4.887311,15.039096,27.553978,-39.758575,-0.60290116,16.094059,43.880333,-36.745403,-10.49687,14.500414,30.383453,-44.097527,-17.109581,13.954572,12.940959,-48.136215,-11.811294,10.17021,11.530859,-42.04538,-1.6898843,9.447105,20.274021,-27.541359,-2.9879596,8.238956,21.795277,-22.840157,-7.304826,7.766858,13.889599,-28.055658,-2.0116448,8.073364,25.121132,-18.557611,2927.147693376977,1344.8520492160544,5687.8061930338545,2010.9337732934491,2686.076245018999,419.5804639872592,0.24187715,0.30735892,0.19548388,0.2745684,0.22215511,0.29792702,0.27229798,0.31892228,0.28475365,0.31706583,0.25606638,0.30810648,0.29560113,0.3332046,0.39990744,0.3762261,0.4737574,0.35431796,0.48587626,0.3575805,0.46082935,0.36400992,0.37531856,0.37453976,0.16972972728587962,0.15162006998760374,0.052263886,0.031502448,0.12592807,5.0,22050,0.27087402,0.04085769,unknown,unknown_8_84-121550-0031.flac,noise_low,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0031.flac,108
-201.98747,26.507456,-140.89708,-283.72617,29.249243,25.57091,82.01516,-45.372364,9.935925,13.924023,37.07273,-39.536316,10.607002,15.542385,57.734535,-24.076569,-1.2029808,9.63638,20.965717,-29.304062,-1.627752,10.580816,27.23917,-28.510143,-7.749783,10.167595,19.79079,-34.70938,-11.271062,10.726378,8.9423275,-39.189705,-8.53857,8.340398,8.927258,-30.91641,-3.6749449,7.5594306,16.405907,-25.73993,-3.3711028,6.6503205,17.357319,-20.435673,-6.094302,6.1099567,12.466298,-21.129753,-3.2738535,6.166258,14.480043,-15.404201,3848.683649149373,1012.9552031426691,7937.97607421875,928.3135679334265,3200.0227417342044,265.0536886303857,0.25516346,0.31193507,0.2389054,0.31317174,0.2729515,0.32809383,0.32176548,0.34352922,0.3161682,0.33562452,0.2829326,0.32040218,0.33528715,0.34057084,0.4464298,0.37500778,0.52267104,0.36142376,0.49765354,0.34656563,0.47013298,0.37527767,0.36820912,0.36476845,0.21117711950231483,0.1541494531067164,0.05396731,0.030121827,0.12663965,5.0,22050,0.28121948,0.042644557,unknown,unknown_8_84-121550-0031.flac,noise_high,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0031.flac,108
-353.15262,95.09589,-243.01836,-641.4216,92.74077,47.665943,170.52477,-34.74771,-20.330612,25.34025,33.769997,-86.615364,47.71254,32.650234,118.820015,-9.491764,-25.983488,21.03958,29.208052,-74.08696,13.430865,21.989563,65.64958,-29.902147,-22.092892,21.840618,28.291422,-66.52901,-15.469044,16.087633,23.193295,-47.980774,-18.86201,12.092034,9.56078,-52.39795,2.0330539,9.368825,24.859417,-22.449947,-3.356795,9.144864,20.888432,-26.373652,-10.182307,8.662641,10.879026,-29.821766,0.80687416,8.934496,27.812712,-19.685387,1848.1756333563376,1154.352362799789,3610.2508544921875,1923.592492886165,1666.4158959779127,598.3161330735525,0.12159237,0.17845675,0.11274978,0.19141473,0.14477757,0.21063876,0.2140669,0.2864256,0.19945543,0.27401286,0.18815553,0.28204668,0.2644245,0.3274321,0.38612163,0.37436798,0.45746484,0.37621248,0.3906035,0.33311388,0.3512754,0.36291403,0.23203069,0.3029445,0.09822817201967593,0.0997062918712074,0.036739763,0.024110354,0.106007315,5.0,22050,0.22875977,0.029095246,unknown,unknown_8_84-121550-0031.flac,speed_0.9,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0031.flac,108
-351.50882,93.92524,-248.66908,-645.186,95.44192,46.15704,172.48184,-5.101503,-20.70687,25.247322,36.97889,-83.72296,46.913605,31.97341,120.540474,-5.8900304,-27.335295,20.070242,21.634363,-73.71515,14.116539,21.227564,66.99391,-38.415615,-22.391144,20.852709,23.58807,-68.0499,-15.351062,15.613772,26.21855,-49.344513,-17.95381,12.231747,9.14244,-50.690674,2.732432,9.089958,23.545359,-22.188902,-3.2704313,8.901033,23.42901,-24.669716,-10.785971,8.464696,7.3672314,-31.955563,0.72829336,7.901141,27.429878,-18.928345,1854.9456834054056,1107.921767980391,3650.64697265625,1934.7563688494633,1704.4743701896614,596.3546868371693,0.14804512,0.20951836,0.11639026,0.17752838,0.14374784,0.21086071,0.19094177,0.25733644,0.19933744,0.26865363,0.19223765,0.27708724,0.28322616,0.34249073,0.3681201,0.35592377,0.43261996,0.3698267,0.40533087,0.34681156,0.3855441,0.3712616,0.2787517,0.3386852,0.09643056441326531,0.08951244843082888,0.036644764,0.023246065,0.09457219,4.545442176870749,22050,0.26522827,0.028775899,unknown,unknown_8_84-121550-0031.flac,speed_1.1,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0031.flac,108
-364.83246,95.49086,-260.35025,-663.9376,110.05264,46.998806,182.82764,0.0,-31.42513,27.265503,30.053616,-108.4542,55.295773,33.508957,134.48978,0.0,-23.475554,22.117622,17.617098,-73.34976,13.020807,21.871643,68.1189,-34.42539,-8.255315,16.119898,34.622692,-45.07878,-16.873262,12.293085,6.592947,-49.661755,-17.635586,14.428751,13.3772335,-54.430412,-13.234674,10.464752,12.738047,-41.536472,6.746252,9.45881,29.099413,-16.067331,-14.73661,10.164701,6.186501,-39.509933,0.19565709,7.0011034,18.407999,-16.457977,1630.3980858954105,990.9876937471686,3252.5105794270835,1755.1456630113582,1522.4178671004684,555.6806131519048,0.15594055,0.24008456,0.20599547,0.27746055,0.20278062,0.27009636,0.18140584,0.25835878,0.26440552,0.3315138,0.3532263,0.35133514,0.43165568,0.36760202,0.41862357,0.34124222,0.39149243,0.3648034,0.2776463,0.32753986,0.13856013,0.188878,0.11894399,0.18208447,0.08440936053240741,0.08013327177415137,0.03655372,0.0226965,0.098228045,5.0,22050,0.255188,0.028893765,unknown,unknown_8_84-121550-0031.flac,pitch_shift_down,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0031.flac,108
